,Anchorage_100,Anchorage_101,Anchorage_102,Anchorage_103,mean,std
1042,11.0,8.0,1.0,1.0,5.25,4.380353866983808
1043,10.0,8.0,0.0,0.0,4.5,4.55521678957215
1044,10.0,10.0,0.0,13.0,8.25,4.9180788932265
1045,4.0,8.0,0.0,12.0,6.0,4.47213595499958
1046,5.0,7.0,0.0,12.0,6.0,4.301162633521313
1047,5.21,8.0,12.0,10.0,8.8025,2.510382192017781
1048,4.94,8.719999999999999,12.0,10.0,8.915,2.5755145117044087
1049,5.41,8.440000000000001,11.0,9.0,8.4625,2.0028776173296263
1050,5.12,7.48,12.0,9.0,8.4,2.4962371682193982
1051,4.34,8.29,11.0,10.0,8.407499999999999,2.540446565074731
1052,0.0,8.280000000000001,10.0,10.0,7.07,4.141823270010443
1053,0.0,6.82,9.0,10.29,6.5275,3.9674763704400307
1054,0.0,6.44,9.0,10.32,6.44,3.9711962933101153
1055,0.0,6.85,7.0,11.38,6.3075,4.070892868892524
1056,2.0,0.0,9.0,11.26,5.5649999999999995,4.6880353027681005
1057,0.0,0.0,8.0,12.4,5.1,5.331978994707312
1058,1.0,2.0,8.0,10.53,5.3825,3.999864841466521
1059,0.0,0.0,8.0,11.34,4.835,4.977115128264566
1060,0.0,0.0,10.69,11.32,5.5024999999999995,5.50700633284546
1061,0.0,0.0,10.65,12.53,5.795,5.8329945139696475
1062,1.0,1.0,10.33,11.46,5.9475,4.963604411110942
1063,1.0,0.0,10.67,10.32,5.4975000000000005,5.011518607168889
1064,0.0,16.0,9.96,12.03,9.4975,5.897297580248092
1065,1.0,2.0,9.99,11.82,6.202500000000001,4.759949448260979
1066,12.0,0.0,10.51,11.32,8.4575,4.911345920417335
1067,12.0,0.0,10.47,4.62,6.7725,4.782736533617548
1068,11.0,12.0,8.16,10.2,10.34,1.4109571219565815
1069,10.0,11.0,9.15,22.35,13.125,5.366155513959692
1070,9.0,12.0,8.45,7.74,9.2975,1.6229660347647452
1071,10.0,12.0,7.09,7.47,9.14,1.9944046730791625
1072,0.0,11.0,6.25,0.0,4.3125,4.627955136990851
1073,9.0,12.0,0.0,0.0,5.25,5.356071321407137
1074,9.0,11.0,19.96,0.0,9.99,7.092270440416102
1075,6.0,10.0,19.81,13.0,12.2025,5.04559399377318
1076,5.0,8.0,0.0,13.0,6.5,4.716990566028302
1077,3.0,8.0,0.0,11.0,5.5,4.272001872658765
1078,5.0,8.0,17.0,11.04,10.26,4.438783617163603
1079,6.25,9.0,17.44,9.02,10.427499999999998,4.20254312886852
1080,7.53,9.0,1.0,9.0,6.6325,3.3068366681770054
1081,6.98,8.0,1.0,10.0,6.495,3.353367710228033
1082,7.12,7.0,18.76,7.0,9.97,5.075145318116517
1083,7.32,7.95,11.0,10.65,9.23,1.6152244426085187
1084,6.86,7.88,9.0,9.74,8.370000000000001,1.094760247725501
1085,6.64,8.870000000000001,0.0,10.56,6.5175,4.01151078148869
1086,6.35,6.48,14.76,9.38,9.2425,3.408066717363379
1087,5.01,4.68,17.14,7.61,8.61,5.053854964282216
1088,7.19,2.0,9.0,7.68,6.4675,2.6629060723202387
1089,4.92,2.0,10.0,8.95,6.4675,3.2013542056448547
1090,0.0,1.0,9.0,24.37,8.592500000000001,9.754135981725906
1091,0.0,0.0,1.0,9.25,2.5625,3.8825531226243384
1092,1.0,0.0,10.71,21.64,8.3375,8.745542793331927
1093,0.0,0.0,15.46,22.7,9.54,9.877438939320252
1094,1.0,0.0,10.76,0.0,2.94,4.533299019477979
1095,0.0,0.0,10.15,0.0,2.5375,4.395078924206026
1096,2.0,0.0,9.44,1.0,3.11,3.72240513646755
1097,2.0,0.0,6.26,0.0,2.065,2.5559098184403926
1098,1.0,0.0,8.48,0.0,2.37,3.551154741770626
1099,1.0,0.0,9.46,0.0,2.615,3.972993204122051
1100,0.0,1.0,6.42,0.0,1.855,2.6670348704132083
1101,0.0,13.9,7.95,0.0,5.4625,5.853564619101766
1102,0.0,12.0,5.81,0.0,4.4525,4.961276927364567
1103,0.0,9.0,7.06,0.0,4.015,4.073165231119405
1104,0.0,9.0,2.0,8.0,4.75,3.832427429188973
1105,0.0,8.0,7.61,9.0,6.1525,3.588142799555224
1106,0.0,6.0,20.97,7.38,8.5875,7.668518028276389
1107,12.0,7.0,0.0,6.37,6.3425,4.262266855793992
1108,0.0,7.0,0.0,8.92,3.98,4.037474458123543
1109,9.0,8.65,1.0,10.13,7.195,3.6182627046691898
1110,9.0,7.58,0.0,8.25,6.2075,3.6189319902424253
1111,10.35,6.79,1.0,9.5,6.91,3.6566446368221235
1112,8.0,7.34,2.0,9.09,6.6075,2.7325571814694016
1113,6.0,5.73,20.39,9.23,10.337500000000002,5.964944991364129
1114,6.14,7.76,22.89,10.27,11.765,6.5894100646416
1115,6.63,3.0,1.0,8.96,4.8975,3.0942072894361816
1116,5.66,0.0,1.0,7.45,3.5275,3.113080267195178
1117,6.83,0.0,22.35,7.25,9.1075,8.169266720459065
1118,5.82,0.0,0.0,8.47,3.5725000000000002,3.6933140605694508
1119,7.48,3.0,1.0,0.0,2.87,2.8724031750435035
1120,7.31,0.0,22.94,0.0,7.5625,9.366350343116576
1121,8.3,0.0,23.17,0.0,7.867500000000001,9.462408189779175
1122,7.3,0.0,0.0,0.0,1.825,3.1609927238132007
1123,7.86,0.0,0.0,0.0,1.965,3.4034798368728443
1124,6.86,0.0,12.0,0.0,4.715,5.0530856909417246
1125,6.35,11.0,12.0,0.0,7.3375,4.742543489521209
1126,0.0,11.0,12.15,1.0,6.0375,5.563651566192837
1127,0.0,11.0,11.0,0.0,5.5,5.5
1128,1.0,11.0,12.0,0.0,6.0,5.522680508593631
1129,0.0,8.0,10.0,1.0,4.75,4.322904116447646
1130,1.0,8.0,11.0,13.0,8.25,4.548351349665063
1131,0.0,7.0,7.0,0.0,3.5,3.5
1132,1.0,8.0,0.0,0.0,2.25,3.344772040064913
1133,2.0,6.0,8.0,0.0,4.0,3.1622776601683795
1134,2.0,7.0,17.52,12.0,9.629999999999999,5.766341994713806
1135,0.0,6.0,10.0,12.0,7.0,4.58257569495584
1136,0.0,6.07,10.02,13.0,7.2725,4.865395025072476
1137,0.0,6.62,10.53,12.0,7.2875,4.644208086423347
1138,0.0,5.1,15.2,12.0,8.075,5.920884646739877
1139,12.0,4.26,10.02,11.0,9.32,3.0040972021557493
1140,11.0,3.9,10.91,12.0,9.4525,3.234156574750208
1141,0.0,5.01,11.06,12.0,7.0175,4.859075915233266
1142,11.0,0.0,11.77,9.0,7.9425,4.695734101288104
1143,8.0,0.0,9.77,11.0,7.1925,4.287326527102875
1144,8.0,1.0,22.15,10.0,10.2875,7.620562233195133
1145,8.0,1.0,1.0,10.0,5.0,4.06201920231798
1146,8.0,1.0,0.0,11.0,5.0,4.636809247747852
1147,7.0,1.0,1.0,9.0,4.5,3.570714214271425
1148,8.23,0.0,0.0,5.0,3.3075,3.499095418818984
1149,6.61,0.0,1.0,8.46,4.0175,3.595221655197354
1150,6.98,0.0,0.42,8.05,3.8625000000000003,3.67503996576908
1151,0.0,0.0,0.48,7.86,2.085,3.33995134695103
1152,0.0,11.0,2.0,7.88,5.22,4.41873285003744
1153,1.0,11.0,1.0,7.49,5.1225000000000005,4.305231555909624
1154,1.0,10.01,13.0,9.27,8.32,4.450938103366525
1155,0.0,9.0,12.0,8.36,7.34,4.454974747403177
1156,0.0,7.0,14.0,0.0,5.25,5.80409338312195
1157,2.0,7.21,0.0,0.0,2.3025,2.9486469354603986
1158,0.0,6.06,12.0,1.0,4.765,4.767145372232737
1159,11.0,6.44,12.0,0.0,7.36,4.7380164626138646
1160,11.0,6.61,9.0,1.0,6.9025,3.745466426227847
1161,11.0,6.91,10.0,1.0,7.2275,3.898752204231503
1162,11.0,7.32,7.0,3.0,7.08,2.831819203268457
1163,9.0,6.21,9.51,0.0,6.18,3.782677623060152
1164,7.0,0.0,9.23,0.0,4.0575,4.13339070860716
1165,8.0,1.0,9.01,0.0,4.5024999999999995,4.0339210143481985
1166,7.0,0.0,9.41,1.0,4.3525,3.9614099447040316
1167,7.0,0.0,10.27,0.0,4.3175,4.469610581471276
1168,7.0,0.0,10.34,13.0,7.585,4.8679230684142905
1169,7.0,12.0,8.15,0.0,6.7875,4.334220662356729
1170,7.0,10.0,8.83,0.0,6.4575,3.8785201752730387
1171,5.37,0.0,9.34,13.0,6.9275,4.824714369783977
1172,4.55,9.0,8.82,0.0,5.5925,3.687501694914865
1173,6.36,8.0,9.64,13.0,9.25,2.4560741031165976
1174,7.31,9.0,23.16,11.0,12.6175,6.225280616165026
1175,7.86,8.0,7.83,10.0,8.4225,0.9130272449385066
1176,7.7,9.0,1.0,9.0,6.675,3.3191678173903774
1177,6.2,7.0,0.0,9.0,5.55,3.362662635472075
1178,5.32,8.43,0.0,10.0,5.9375,3.8194134039142713
1179,2.0,8.53,1.0,9.0,5.1325,3.6534461471328683
1180,0.0,8.78,0.0,6.86,3.91,3.968488377203592
1181,0.0,10.11,2.0,9.0,5.2775,4.35327678306813
1182,0.0,5.98,1.0,8.09,3.7675,3.3701734005834183
1183,0.0,7.42,1.0,9.13,4.3875,3.9500846509916725
1184,1.0,7.6,2.0,9.58,5.045,3.6307127399451478
1185,0.0,1.0,1.0,10.66,3.165,4.3464554524347765
1186,0.0,0.0,0.0,9.66,2.415,4.182902700278839
1187,0.0,0.0,13.0,9.3,5.575,5.726419038107498
1188,1.0,0.0,12.0,10.17,5.7925,5.343610085887629
1189,0.0,2.0,12.0,9.24,5.8100000000000005,4.958659092940349
1190,0.0,0.0,10.0,9.2,4.8,4.8083261120685235
1191,1.0,1.0,9.0,9.16,5.04,4.04039602019406
1192,1.0,0.0,10.0,1.0,3.0,4.06201920231798
1193,0.0,0.0,8.0,1.0,2.25,3.344772040064913
1194,0.0,1.0,9.26,1.0,2.815,3.7433507717017385
1195,11.0,2.0,9.02,0.0,5.505,4.613575077962859
1196,12.0,1.0,9.37,1.0,5.842499999999999,4.930965295963864
1197,11.0,13.0,9.24,0.0,8.31,4.97878499234502
1198,10.0,0.0,9.18,0.0,4.795,4.803756342696827
1199,10.0,13.0,9.2,0.0,8.05,4.858754984561374
1200,10.0,0.0,7.49,0.0,4.3725000000000005,4.461644175637497
1201,9.0,14.0,10.23,0.0,8.307500000000001,5.1379634827429435
1202,10.0,14.0,8.96,1.0,8.49,4.715962255998239
1203,8.0,11.0,9.4,0.0,7.1,4.2343830719480255
1204,11.0,11.0,0.0,12.0,8.5,4.924428900898052
1205,7.0,10.0,0.0,13.0,7.5,4.8218253804964775
1206,11.0,8.0,0.0,11.0,7.5,4.5
1207,8.0,8.0,0.0,10.0,6.5,3.840572873934304
1208,11.49,9.0,2.0,10.0,8.1225,3.644176004256655
1209,8.99,8.0,0.0,0.0,4.2475000000000005,4.261897318096718
1210,8.99,7.0,0.0,8.0,5.9975000000000005,3.5334146020528077
1211,8.84,9.0,0.0,7.0,6.21,3.670463186029796
1212,9.14,7.0,1.0,6.0,5.785,2.9864150749686487
1213,9.26,6.0,13.0,7.51,8.942499999999999,2.611248504068504
1214,9.37,6.64,12.0,10.56,9.6425,1.9677954034909222
1215,9.73,5.27,9.0,9.59,8.3975,1.826326572658899
1216,11.16,5.19,8.0,9.19,8.385,2.1624580920794743
1217,3.0,5.28,6.0,8.01,5.5725,1.790773226849229
1218,0.0,8.09,7.0,0.0,3.7725,3.792132480544423
1219,0.0,6.32,5.0,0.0,2.83,2.868222446045634
1220,1.0,5.91,5.0,0.0,2.9775,2.5231961378378815
1221,0.0,5.82,6.9,0.0,3.18,3.20284248754134
1222,3.32,7.06,7.29,0.0,4.4174999999999995,2.9980358153297635
1223,1.0,7.49,6.85,1.0,4.085,3.0932870865795823
1224,0.0,0.0,6.48,2.28,2.19,2.645959183358655
1225,0.0,5.38,5.69,1.0,3.0175,2.5445665151455565
1226,1.0,5.28,5.64,1.0,3.23,2.233629333618271
1227,0.0,0.0,5.95,0.0,1.4875,2.576425576258705
1228,1.0,0.0,7.09,0.0,2.0225,2.9540681694910154
1229,12.0,0.0,5.82,0.0,4.455,4.96196281727302
1230,11.0,0.0,0.0,0.0,2.75,4.763139720814412
1231,10.0,0.0,0.0,0.0,2.5,4.330127018922194
1232,11.0,1.0,0.0,11.0,5.75,5.261891294962297
1233,10.0,1.0,0.0,12.0,5.75,5.3091901453988255
1234,10.0,1.0,0.43,10.0,5.3575,4.6468719317407485
1235,10.0,12.0,0.0,11.0,8.25,4.815340071064556
1236,7.0,11.0,4.17,13.0,8.7925,3.4335358961280718
1237,0.0,11.0,0.0,9.0,5.0,5.049752469181039
1238,8.42,10.0,0.0,11.0,7.355,4.344890677566007
1239,10.4,9.0,14.17,5.0,9.6425,3.2801552935798632
1240,8.66,8.0,16.4,5.0,9.515,4.2075735287692835
1241,8.5,9.0,0.0,7.0,6.125,3.6120458191999725
1242,8.72,7.0,0.0,7.0,5.68,3.353684540919137
1243,9.87,9.0,12.0,9.0,9.9675,1.2260378256807578
1244,8.89,7.0,13.0,5.69,8.645,2.7597146591631536
1245,8.6,8.68,12.0,5.62,8.725,2.2574487812572848
1246,8.54,12.82,11.0,0.0,8.09,4.911506897073443
1247,9.16,11.15,11.0,0.0,7.827500000000001,4.58664024641131
1248,9.24,10.02,11.0,1.0,7.8149999999999995,3.9837513727641185
1249,9.06,10.44,10.47,0.0,7.4925,4.363137489238679
1250,1.0,10.38,8.0,0.0,4.845000000000001,4.439828262444394
1251,0.0,11.12,0.0,0.0,2.78,4.815101245041478
1252,0.0,11.89,9.0,0.0,5.2225,5.321514704480295
1253,0.0,10.49,6.0,0.0,4.1225000000000005,4.417580644425181
1254,0.0,10.25,7.0,0.0,4.3125,4.4629551588605505
1255,0.0,9.84,9.05,0.0,4.7225,4.7307524507207095
1256,0.0,22.9,11.21,0.0,8.5275,9.47630037250825
1257,0.0,8.95,5.0,1.0,3.7375,3.5435460699700236
1258,13.0,0.0,10.12,0.0,5.779999999999999,5.86900332254123
1259,12.0,0.0,8.04,13.0,8.26,5.1169131319575865
1260,12.0,0.0,8.0,11.0,7.75,4.710360920354193
1261,12.0,1.0,10.34,9.0,8.085,4.226307489996439
1262,10.0,0.0,7.38,9.0,6.595,3.9207237852212953
1263,9.0,0.0,7.19,8.0,6.0475,3.549897005548189
1264,7.0,2.0,8.129999999999999,7.0,6.0325,2.373429744062377
1265,5.0,1.0,9.14,8.0,5.785,3.149392798620077
1266,4.95,1.0,8.99,8.0,5.735,3.1129447473413334
1267,7.32,2.0,0.0,6.0,3.83,2.9540988473644547
1268,6.01,1.0,2.0,6.0,3.7525,2.2800808647940536
1269,5.85,1.0,0.0,6.0,3.2125,2.735958470079544
1270,4.7,0.0,1.0,10.42,4.03,4.083589107635586
1271,3.0,13.0,0.0,9.5,6.375,5.140221298738022
1272,1.0,12.0,1.0,8.59,5.6475,4.801329893893982
1273,1.0,11.0,1.0,11.14,6.035,5.035243291043642
1274,0.0,12.0,0.0,9.19,5.297499999999999,5.389853314330549
1275,0.0,13.0,13.0,11.29,9.3225,5.427432058533759
1276,0.0,12.0,12.0,9.88,8.47,4.966155454675175
1277,0.0,10.0,11.0,8.81,7.452500000000001,4.371986819513526
1278,0.0,10.0,11.0,1.0,5.5,5.024937810560445
1279,12.0,10.0,11.0,0.0,8.25,4.815340071064556
1280,10.0,11.0,10.0,0.0,7.75,4.493050188902857
1281,9.0,9.0,9.0,0.0,6.75,3.897114317029974
1282,7.0,10.0,7.0,1.0,6.25,3.2691742076555053
1283,4.0,8.0,7.0,0.0,4.75,3.112474899497183
1284,5.0,11.0,6.0,0.0,5.5,3.905124837953327
1285,5.0,8.0,7.86,0.0,5.215,3.2401658908148514
1286,3.0,10.96,8.04,1.0,5.75,3.953264473824133
1287,4.0,10.25,8.39,1.0,5.91,3.6311912645852185
1288,3.0,9.03,9.68,16.0,9.4275,4.60250678978315
1289,2.0,9.68,9.74,0.0,5.355,4.412082841470681
1290,0.0,9.77,8.92,1.0,4.922499999999999,4.446776219914827
1291,0.0,10.6,8.86,0.0,4.865,4.903740918931178
1292,0.0,10.7,10.65,0.0,5.3375,5.337529273924406
1293,0.0,11.25,9.68,0.0,5.2325,5.2618598185432495
1294,0.0,11.56,10.45,12.0,8.5025,4.94130739278584
1295,0.0,13.12,10.16,12.0,8.82,5.200730717889554
1296,0.0,10.57,9.23,0.0,4.95,4.972620033744787
1297,1.0,12.77,23.48,11.0,12.0625,7.974454134923594
1298,0.0,8.87,10.33,11.0,7.55,4.426505393648584
1299,0.0,23.31,23.01,8.0,13.58,9.98937685744211
1300,12.0,9.5,1.08,9.0,7.895,4.095494475640273
1301,12.0,22.86,23.44,10.0,17.075,6.119450547230527
1302,11.0,6.74,23.36,7.0,12.025,6.75860007693901
1303,10.0,2.0,23.76,9.0,11.190000000000001,7.884687691976139
1304,9.0,0.0,0.0,8.0,4.25,4.264680527307995
1305,10.0,0.0,0.0,7.0,4.25,4.380353866983808
1306,10.0,2.0,1.0,8.34,5.335,3.8957252213163085
1307,9.0,0.0,0.0,10.48,4.87,4.89803021632166
1308,10.0,5.0,0.0,9.14,6.035,3.964047804958966
1309,8.0,0.0,0.0,10.02,4.505,4.561258050143622
1310,9.0,0.17,1.0,9.42,4.8975,4.32502239878593
1311,10.0,0.0,0.0,9.94,4.984999999999999,4.9850451352018865
1312,7.0,2.0,0.0,9.59,4.6475,3.826587089039004
1313,6.0,0.0,0.0,0.0,1.5,2.598076211353316
1314,8.96,1.0,0.0,0.0,2.49,3.757698763871314
1315,8.94,0.0,14.0,0.0,5.734999999999999,6.007551497906614
1316,9.55,13.0,14.0,0.0,9.1375,5.5278131978206355
1317,9.01,10.0,0.0,0.0,4.7524999999999995,4.765371837537969
1318,10.13,5.0,0.0,1.0,4.032500000000001,3.986623728168988
1319,8.65,6.0,0.0,0.0,3.6625,3.780438962607385
1320,8.45,5.0,13.0,0.0,6.6125,4.75662367126095
1321,7.62,6.0,11.0,0.0,6.155,3.9852321136917483
1322,8.68,8.06,14.0,0.0,7.6850000000000005,5.001727201677436
1323,7.56,10.87,13.0,1.0,8.1075,4.538289187568373
1324,7.55,9.35,13.0,0.0,7.475,4.7413737460782395
1325,8.35,11.93,14.0,13.0,11.82,2.1329439748854164
1326,8.79,0.0,9.0,11.0,7.1975,4.244056874029848
1327,10.3,0.0,9.0,0.0,4.825,4.846841755205136
1328,8.34,4.0,9.0,11.0,8.085,2.5537570362115503
1329,8.35,0.0,12.49,11.0,7.96,4.828980223608293
1330,1.0,0.0,11.99,11.0,5.9975000000000005,5.519965466377484
1331,1.0,13.0,12.39,12.0,9.5975,4.976546870069647
1332,1.0,12.0,11.38,11.0,8.845,4.543355037854735
1333,17.64,7.0,11.56,10.0,11.55,3.879213837880042
1334,19.12,7.0,13.48,10.0,12.4,4.506794869971341
1335,1.0,6.0,12.83,8.0,6.9575,4.2421007472713335
1336,1.78,6.0,13.68,9.0,7.615,4.340446405613137
1337,0.0,5.0,11.96,10.0,6.74,4.645729221553921
1338,14.31,4.0,11.59,11.0,10.225000000000001,3.8046583289436122
1339,13.4,4.0,23.72,8.0,12.28,7.3994053815154635
1340,0.0,4.0,22.72,9.36,9.02,8.578554656817195
1341,12.0,3.0,22.13,8.28,11.3525,6.996039504605445
1342,12.0,3.0,0.0,8.9,5.975,4.727776961744283
1343,11.08,3.0,0.0,8.81,5.7225,4.427032725200933
1344,12.0,0.0,0.0,8.27,5.0675,5.236283868355496
1345,11.0,3.0,0.0,8.99,5.7475000000000005,4.4352304055144645
1346,12.0,2.0,0.0,23.21,9.3025,9.22710782152241
1347,12.0,2.0,1.0,8.27,5.8175,4.528235721558674
1348,9.0,3.0,2.47,0.0,3.6175,3.307403626713861
1349,5.0,2.0,1.0,2.0,2.5,1.5
1350,4.0,1.0,0.0,0.0,1.25,1.6393596310755
1351,5.0,2.49,0.0,0.0,1.8725,2.0721411028209444
1352,5.0,3.28,1.0,0.0,2.32,1.951204756041764
1353,4.0,3.41,15.36,1.0,5.9425,5.552127407579909
1354,4.0,4.470000000000001,1.0,0.0,2.3675,1.9079226268378917
1355,4.0,2.65,13.43,12.0,8.02,4.7462037461533395
1356,4.0,3.35,15.71,10.0,8.265,5.019604068051583
1357,3.0,2.41,13.33,0.0,4.6850000000000005,5.1161533401570365
1358,3.0,2.33,13.2,9.0,6.8825,4.477546063414647
1359,1.0,0.0,15.48,0.0,4.12,6.5713925464851055
1360,0.0,0.0,12.63,7.0,4.907500000000001,5.295816155230467
1361,3.0,0.0,12.86,6.0,5.465,4.767460015563843
1362,1.0,0.0,23.14,8.85,8.2475,9.256039582348382
1363,4.0,0.0,23.79,9.09,9.219999999999999,9.00775499222753
1364,2.51,1.0,23.78,10.16,9.3625,9.019263758755478
1365,1.98,1.0,0.0,8.27,2.8125,3.2277188152006056
1366,1.0,2.0,1.0,8.58,3.145,3.164344323868691
1367,1.0,0.0,0.0,7.37,2.0925000000000002,3.0741940000592027
1368,1.0,0.0,1.0,6.32,2.08,2.48177355937241
1369,1.0,1.0,2.0,0.0,1.0,0.7071067811865476
1370,0.0,1.0,2.0,0.0,0.75,0.82915619758885
1371,2.0,1.0,0.0,1.0,1.0,0.7071067811865476
1372,0.0,0.0,0.0,0.0,0.0,0.0
1373,1.0,1.0,1.0,0.0,0.75,0.4330127018922193
1374,0.0,2.0,2.0,1.0,1.25,0.82915619758885
1375,0.0,0.0,1.0,0.0,0.25,0.4330127018922193
1376,1.0,16.94,0.0,0.0,4.485,7.202477004475615
1377,1.0,1.0,14.0,1.0,4.25,5.629165124598851
1378,1.0,0.0,13.0,13.0,6.75,6.2599920127744575
1379,1.0,1.0,12.0,0.0,3.5,4.924428900898052
1380,0.0,0.0,14.0,12.0,6.5,6.5383484153110105
1381,1.0,0.0,10.0,12.0,5.75,5.3091901453988255
1382,1.55,1.0,11.0,13.0,6.6375,5.412413394226276
1383,0.0,1.0,10.0,12.0,5.75,5.3091901453988255
1384,1.0,0.0,8.37,10.0,4.842499999999999,4.394817260137217
1385,0.0,0.0,8.2,12.0,5.05,5.22565785332335
1386,0.0,12.0,9.48,12.0,8.370000000000001,4.940718571220182
1387,0.0,13.0,10.24,10.0,8.31,4.940475685599516
1388,0.0,12.0,10.69,6.0,7.172499999999999,4.70364419891641
1389,14.0,12.0,10.58,7.0,10.895,2.5559880672647908
1390,0.0,12.0,10.52,0.0,5.63,5.6542638778182255
1391,13.0,12.0,13.12,8.79,11.7275,1.750819451000017
1392,14.0,11.0,11.68,9.25,11.4825,1.7024743023023872
1393,11.0,12.0,10.65,8.93,10.645,1.1071698153399956
1394,11.0,11.0,11.92,8.9,10.705,1.1077341738883024
1395,13.15,0.0,10.31,7.01,7.6175,4.905442767987411
1396,11.0,9.0,8.78,7.23,9.002500000000001,1.3398950518604058
1397,10.0,8.0,22.15,6.94,11.772499999999999,6.091368380749928
1398,10.0,9.0,23.19,6.98,12.2925,6.385026918502381
1399,13.03,10.0,0.0,6.9,7.4825,4.833209984058214
1400,17.02,8.0,0.0,8.01,8.2575,6.0227750040990236
1401,33.11,11.94,0.0,1.0,11.5125,13.319957535592971
1402,0.0,13.03,0.0,0.0,3.2575,5.642155505655618
1403,11.0,11.83,0.0,0.0,5.7075,5.715038823140224
1404,34.13,13.98,1.0,0.0,12.2775,13.769071092488412
1405,12.0,13.38,2.0,0.0,6.845000000000001,5.907797813060295
1406,10.0,12.29,2.0,1.0,6.3225,4.902756240116369
1407,9.0,13.8,0.0,1.0,5.95,5.719047123428868
1408,12.0,13.16,15.0,0.0,10.04,5.894471986531109
1409,9.0,28.38,0.0,0.0,9.344999999999999,11.587798539843536
1410,11.17,27.36,12.0,12.0,15.6325,6.779348696593206
1411,11.73,27.31,12.0,12.0,15.76,6.669306560655312
1412,14.69,30.35,10.0,0.0,13.76,10.949522820652962
1413,13.31,25.35,11.0,13.0,15.665000000000001,5.661486112320687
1414,30.85,26.2,12.0,11.7,20.1875,8.498703945308367
1415,11.58,26.46,11.0,12.0,15.26,6.476063619205728
1416,11.18,26.44,11.0,12.0,15.155000000000001,6.526291060012571
1417,29.56,29.2,8.0,0.0,16.689999999999998,13.002011382859191
1418,29.4,27.63,9.0,8.0,18.5075,10.033278066016111
1419,11.29,31.41,5.0,7.0,13.675,10.48844244871468
1420,52.33,2.06,4.0,7.0,16.3475,20.84891768773622
1421,11.62,27.49,4.0,9.93,13.26,8.689346925977809
1422,10.24,29.78,4.0,10.16,13.545000000000002,9.709061489145077
1423,10.72,4.17,4.0,5.0,5.9725,2.76696020029201
1424,10.61,1.0,4.0,4.0,4.9025,3.515468496516503
1425,11.56,0.0,2.0,4.0,4.390000000000001,4.37450568636046
1426,11.8,0.0,4.0,4.0,4.95,4.2787264460350825
1427,24.51,6.08,4.0,4.0,9.6475,8.622781961177031
1428,51.78,20.12,1.0,5.0,19.475,19.967976236965026
1429,25.16,0.0,3.0,6.0,8.54,9.827247834465151
1430,27.51,1.0,2.46,3.0,8.4925,11.00410690378824
1431,26.13,6.03,2.0,3.0,9.29,9.835158870094574
