,Anchorage_100,Anchorage_101,Anchorage_102,Anchorage_103,mean,std
1167,7.0,0.0,,0.0,2.3333333333333335,3.2998316455372216
1168,7.0,0.0,10.34,13.0,7.585,4.8679230684142905
1169,7.0,12.0,8.15,0.0,6.7875,4.334220662356729
1170,7.0,10.0,8.83,0.0,6.4575,3.8785201752730387
1171,5.37,,9.34,,7.355,1.9849999999999999
1172,4.55,9.0,,,6.775,2.225
1174,7.31,,23.16,11.0,13.823333333333332,6.7717074820330385
1175,7.86,8.0,,,7.93,0.06999999999999984
1176,7.7,9.0,1.0,9.0,6.675,3.3191678173903774
1177,6.2,7.0,0.0,9.0,5.55,3.362662635472075
1179,2.0,,1.0,9.0,4.0,3.559026084010437
1180,0.0,8.78,0.0,6.86,3.91,3.968488377203592
1181,0.0,10.11,2.0,9.0,5.2775,4.35327678306813
1183,0.0,7.42,,9.13,5.516666666666667,3.9628469003426763
1184,1.0,7.6,2.0,9.58,5.045,3.6307127399451478
1185,0.0,1.0,1.0,10.66,3.165,4.3464554524347765
1186,0.0,0.0,0.0,9.66,2.415,4.182902700278839
1187,0.0,0.0,13.0,9.3,5.575,5.726419038107498
1190,0.0,,10.0,9.2,6.3999999999999995,4.537253207246281
1192,1.0,0.0,10.0,1.0,3.0,4.06201920231798
1193,0.0,0.0,8.0,1.0,2.25,3.344772040064913
1194,0.0,1.0,9.26,1.0,2.815,3.7433507717017385
1195,11.0,2.0,9.02,0.0,5.505,4.613575077962859
1196,12.0,1.0,9.37,1.0,5.842499999999999,4.930965295963864
1198,10.0,,9.18,,9.59,0.41000000000000014
1199,10.0,13.0,9.2,0.0,8.05,4.858754984561374
1200,10.0,0.0,7.49,,5.830000000000001,4.247877901572345
1201,9.0,14.0,10.23,0.0,8.307500000000001,5.1379634827429435
1202,10.0,14.0,8.96,1.0,8.49,4.715962255998239
1203,8.0,11.0,9.4,0.0,7.1,4.2343830719480255
1204,11.0,,0.0,12.0,7.666666666666667,5.436502143433364
1205,7.0,10.0,,13.0,10.0,2.449489742783178
1207,8.0,,0.0,10.0,6.0,4.320493798938574
1210,8.99,7.0,,,7.995,0.9950000000000001
1211,8.84,9.0,,7.0,8.28,0.9074506414492562
1212,9.14,,1.0,6.0,5.38,3.351934764679448
1213,9.26,6.0,13.0,7.51,8.942499999999999,2.611248504068504
1214,9.37,6.64,12.0,10.56,9.6425,1.9677954034909222
1216,11.16,5.19,8.0,9.19,8.385,2.1624580920794743
1218,0.0,8.09,7.0,0.0,3.7725,3.792132480544423
1219,0.0,6.32,5.0,0.0,2.83,2.868222446045634
1221,0.0,5.82,,,2.91,2.91
1223,1.0,,6.85,1.0,2.9499999999999997,2.7577164466275352
1224,0.0,0.0,6.48,2.28,2.19,2.645959183358655
1225,0.0,5.38,5.69,1.0,3.0175,2.5445665151455565
1227,0.0,0.0,5.95,0.0,1.4875,2.576425576258705
1228,1.0,0.0,7.09,0.0,2.0225,2.9540681694910154
1229,12.0,0.0,5.82,,5.94,4.8997142773839375
1230,11.0,,0.0,0.0,3.6666666666666665,5.185449728701348
1231,10.0,0.0,,,5.0,5.0
1232,11.0,1.0,0.0,11.0,5.75,5.261891294962297
1233,10.0,1.0,0.0,,3.6666666666666665,4.4969125210773475
1234,10.0,,0.43,10.0,6.81,4.5113412639701735
1240,8.66,8.0,16.4,5.0,9.515,4.2075735287692835
1241,8.5,9.0,0.0,7.0,6.125,3.6120458191999725
1242,8.72,7.0,,7.0,7.573333333333333,0.8108157757605747
1243,9.87,,,9.0,9.434999999999999,0.4349999999999996
1244,8.89,7.0,13.0,5.69,8.645,2.7597146591631536
1245,8.6,8.68,12.0,5.62,8.725,2.2574487812572848
1246,8.54,,,0.0,4.27,4.27
1247,9.16,11.15,11.0,0.0,7.827500000000001,4.58664024641131
1249,9.06,,10.47,0.0,6.510000000000001,4.639116295157947
1250,1.0,,,0.0,0.5,0.5
1251,0.0,11.12,,0.0,3.7066666666666666,5.2420182711962715
1252,0.0,11.89,9.0,0.0,5.2225,5.321514704480295
1255,0.0,,9.05,0.0,3.016666666666667,4.266210913158837
1256,0.0,22.9,11.21,0.0,8.5275,9.47630037250825
1257,0.0,8.95,5.0,1.0,3.7375,3.5435460699700236
1258,13.0,0.0,10.12,0.0,5.779999999999999,5.86900332254123
1259,12.0,0.0,8.04,13.0,8.26,5.1169131319575865
1260,12.0,0.0,8.0,,6.666666666666667,4.988876515698588
1261,12.0,1.0,10.34,9.0,8.085,4.226307489996439
1262,10.0,0.0,7.38,9.0,6.595,3.9207237852212953
1263,9.0,,7.19,8.0,8.063333333333334,0.7402852303147902
1266,4.95,1.0,8.99,8.0,5.735,3.1129447473413334
1267,7.32,2.0,0.0,,3.106666666666667,3.089135082115309
1268,6.01,1.0,2.0,6.0,3.7525,2.2800808647940536
1270,4.7,,1.0,10.42,5.373333333333334,3.8750598561685323
1271,3.0,13.0,0.0,,5.333333333333333,5.557777333511022
1273,1.0,,1.0,11.14,4.38,4.780041840821061
1274,0.0,,,9.19,4.595,4.595
1276,0.0,,12.0,9.88,7.293333333333334,5.229285058420723
1277,0.0,,11.0,,5.5,5.5
1279,12.0,10.0,11.0,0.0,8.25,4.815340071064556
1280,10.0,11.0,10.0,,10.333333333333334,0.4714045207910317
1281,9.0,9.0,9.0,0.0,6.75,3.897114317029974
1282,7.0,10.0,7.0,1.0,6.25,3.2691742076555053
1283,4.0,8.0,7.0,0.0,4.75,3.112474899497183
1284,5.0,11.0,6.0,0.0,5.5,3.905124837953327
1285,5.0,8.0,7.86,0.0,5.215,3.2401658908148514
1286,3.0,10.96,8.04,1.0,5.75,3.953264473824133
1287,4.0,10.25,8.39,1.0,5.91,3.6311912645852185
1288,3.0,9.03,9.68,16.0,9.4275,4.60250678978315
1289,2.0,9.68,9.74,,7.140000000000001,3.6346113960092077
1290,0.0,9.77,8.92,1.0,4.922499999999999,4.446776219914827
1293,0.0,11.25,9.68,0.0,5.2325,5.2618598185432495
1295,0.0,13.12,10.16,12.0,8.82,5.200730717889554
1297,1.0,12.77,23.48,11.0,12.0625,7.974454134923594
1298,0.0,,10.33,11.0,7.109999999999999,5.034964415630627
1299,0.0,23.31,23.01,8.0,13.58,9.98937685744211
1300,12.0,,1.08,9.0,7.359999999999999,4.606430288194971
1301,12.0,22.86,,10.0,14.953333333333333,5.650164206070081
1303,10.0,2.0,23.76,9.0,11.190000000000001,7.884687691976139
1304,9.0,0.0,0.0,8.0,4.25,4.264680527307995
1305,10.0,0.0,,,5.0,5.0
1306,10.0,2.0,1.0,8.34,5.335,3.8957252213163085
1307,9.0,0.0,0.0,10.48,4.87,4.89803021632166
1309,8.0,0.0,,,4.0,4.0
1310,9.0,0.17,,9.42,6.196666666666666,4.264944965126227
1311,10.0,0.0,0.0,,3.3333333333333335,4.714045207910316
1313,6.0,0.0,0.0,0.0,1.5,2.598076211353316
1314,8.96,1.0,0.0,,3.3200000000000003,4.008923379994518
1315,8.94,0.0,14.0,,7.646666666666666,5.788179525742288
1316,9.55,13.0,14.0,0.0,9.1375,5.5278131978206355
1317,9.01,10.0,0.0,,6.336666666666666,4.4988912214258105
1318,10.13,5.0,0.0,1.0,4.032500000000001,3.986623728168988
1319,8.65,,0.0,0.0,2.8833333333333333,4.077649104842425
1320,8.45,5.0,,0.0,4.483333333333333,3.4689896063391266
1321,7.62,,,0.0,3.81,3.81
1322,8.68,8.06,14.0,0.0,7.6850000000000005,5.001727201677436
1323,7.56,,13.0,,10.28,2.72
1324,7.55,,13.0,0.0,6.8500000000000005,5.330259530892156
1325,8.35,11.93,14.0,13.0,11.82,2.1329439748854164
1326,8.79,,9.0,11.0,9.596666666666666,0.9960031236006355
1327,10.3,0.0,9.0,,6.433333333333334,4.579907810814051
1328,8.34,4.0,9.0,11.0,8.085,2.5537570362115503
1330,1.0,0.0,11.99,11.0,5.9975000000000005,5.519965466377484
1331,1.0,13.0,12.39,,8.796666666666667,5.518697511390004
1332,1.0,,11.38,11.0,7.793333333333334,4.806116473365535
1333,17.64,7.0,11.56,10.0,11.55,3.879213837880042
1334,19.12,7.0,13.48,10.0,12.4,4.506794869971341
1335,1.0,6.0,,8.0,5.0,2.943920288775949
1336,1.78,,13.68,9.0,8.153333333333334,4.894904379953595
1338,14.31,4.0,11.59,11.0,10.225000000000001,3.8046583289436122
1339,13.4,,23.72,8.0,15.04,6.521594896955804
1341,12.0,2.93,22.13,8.28,11.335,7.01696693735976
1343,11.08,3.98,0.0,8.81,5.9675,4.294725689726877
1344,12.0,6.24,,8.27,8.836666666666668,2.3854046942930993
1345,11.0,5.0,0.0,8.99,6.2475000000000005,4.20401816718244
1346,12.0,4.0,0.0,23.21,9.8025,8.864931965333971
1347,12.0,0.0,,8.27,6.756666666666667,5.01448789896724
1348,9.0,,2.47,0.0,3.8233333333333337,3.796808601385584
1350,9.78,0.0,0.0,,3.26,4.610336213336289
1351,11.24,0.0,,0.0,3.7466666666666666,5.298586813691196
1352,10.29,,1.0,,5.645,4.645
1353,11.36,0.0,15.36,1.0,6.93,6.593170709150492
1354,9.79,,1.0,0.0,3.5966666666666662,4.398335543766023
1355,10.07,,13.43,12.0,11.833333333333334,1.376767550782952
1356,9.4,1.0,,10.0,6.8,4.1085277168348275
1357,8.98,1.0,13.33,,7.7700000000000005,5.105898549716788
1358,9.52,,,9.0,9.26,0.2599999999999998
1360,0.0,12.0,12.63,7.0,7.907500000000001,5.059710342499855
1362,0.0,11.0,23.14,,11.38,9.450686042117084
1363,0.0,,,9.09,4.545,4.545
1364,0.0,,23.78,10.16,11.313333333333333,9.742338300200602
1366,0.0,9.0,1.0,,3.3333333333333335,4.0276819911981905
1368,13.0,10.0,,,11.5,1.5
1369,0.0,9.0,2.0,,3.6666666666666665,3.8586123009300755
1370,13.0,10.0,2.0,0.0,6.25,5.402545696243577
1371,11.0,9.0,0.0,1.0,5.25,4.815340071064556
1372,12.0,7.0,,,9.5,2.5
1373,10.0,4.0,1.0,0.0,3.75,3.897114317029974
1374,8.0,4.0,2.0,1.0,3.75,2.680951323690902
1376,10.0,,0.0,,5.0,5.0
1377,9.0,9.08,,1.0,6.359999999999999,3.790233062315122
1378,9.0,8.78,13.0,13.0,10.945,2.0564714926300343
1381,3.0,0.0,10.0,12.0,6.25,4.9180788932265
1383,7.06,1.0,10.0,12.0,7.515,4.1515870459379745
1384,8.14,,8.37,10.0,8.836666666666666,0.8279425637620577
1385,5.75,1.0,8.2,12.0,6.7375,3.991455718155971
1388,0.0,12.0,,6.0,6.0,4.898979485566356
1390,0.0,12.0,10.52,,7.506666666666667,5.3422924750418606
1392,0.0,,11.68,9.25,6.976666666666667,5.032006447619964
1393,0.0,,10.65,8.93,6.526666666666666,4.668164045484644
1394,11.0,,11.92,8.9,10.606666666666667,1.263891697188577
1396,11.0,,,7.23,9.115,1.8849999999999998
1397,12.0,,22.15,,17.075,5.074999999999999
1398,7.0,6.0,23.19,6.98,10.7925,7.169105156851865
1399,7.0,6.0,0.0,6.9,4.975,2.8985987994201614
1401,8.05,,0.0,1.0,3.016666666666667,3.5824417495458163
1402,7.9,5.75,0.0,0.0,3.4125,3.4961362602164123
1403,7.36,5.75,,,6.555,0.8050000000000002
1404,7.01,5.46,,0.0,4.156666666666666,3.0065521042475805
1405,7.19,1.0,2.0,0.0,2.5475000000000003,2.7720513613567843
1406,6.86,,2.0,1.0,3.2866666666666666,2.5594964782593905
1407,3.0,0.0,,1.0,1.3333333333333333,1.247219128924647
1408,0.0,,15.0,0.0,5.0,7.0710678118654755
1409,2.0,0.0,0.0,0.0,0.5,0.8660254037844386
1410,0.0,0.0,12.0,12.0,6.0,6.0
1413,2.0,,11.0,13.0,8.666666666666666,4.784233364802441
1414,0.0,,12.0,11.7,7.8999999999999995,5.5874860178795975
1415,1.0,11.0,11.0,12.0,8.75,4.493050188902857
1417,0.0,10.0,8.0,,6.0,4.320493798938574
1419,12.0,10.0,9.21,7.0,9.5525,1.7904660706084323
1420,12.0,9.0,9.53,,10.176666666666668,1.3073212646051808
1421,11.0,,9.39,9.89,10.093333333333334,0.6728215877102105
1422,11.0,7.0,,10.45,9.483333333333333,1.7702793251034958
1423,11.0,10.55,,10.51,10.686666666666667,0.22216110270602168
1424,9.0,7.93,8.28,14.48,9.9225,2.6594019534474294
1425,10.0,6.63,9.7,11.64,9.4925,1.8101294843187326
1426,9.0,7.3,8.44,10.66,8.850000000000001,1.2113215923114722
1428,10.0,,4.9,11.3,8.733333333333334,2.76204433144888
1429,9.0,0.0,4.470000000000001,,4.49,3.6742618306266634
1430,9.0,0.0,0.0,12.56,5.390000000000001,5.5350067750636045
1431,8.0,,0.0,12.24,6.746666666666667,5.074940612679347
1434,7.07,1.0,3.19,2.56,3.455,2.234194485715154
1435,9.12,,1.0,,5.06,4.06
1436,8.25,0.0,0.0,0.0,2.0625,3.5723547906108095
1437,8.86,,1.0,0.0,3.2866666666666666,3.9620309045852844
1439,8.88,12.0,12.0,0.0,8.22,4.9137765516962615
1441,7.99,11.0,12.0,,10.33,1.7042495904845236
1442,9.07,,12.25,1.0,7.44,4.735208548733625
1443,8.620000000000001,8.0,11.0,,9.206666666666667,1.2930927611308047
1444,8.78,,9.0,0.0,5.926666666666667,4.191748508147352
1445,9.21,7.0,,,8.105,1.1050000000000004
1446,9.31,4.0,9.0,,7.436666666666667,2.4333835611254457
1448,0.0,3.62,,12.0,5.206666666666667,5.025808945389344
1449,0.0,0.0,8.0,,2.6666666666666665,3.7712361663282534
1451,1.0,1.0,,10.0,4.0,4.242640687119285
1452,0.0,0.0,6.0,11.0,4.25,4.602988159880492
1453,12.0,,6.8,10.0,9.6,2.1416504538945347
1454,11.0,0.0,,9.0,6.666666666666667,4.784233364802441
1455,10.0,,5.97,9.0,8.323333333333332,1.7134046677756998
1457,10.0,1.0,,10.0,7.0,4.242640687119285
1458,10.0,0.0,6.24,8.0,6.0600000000000005,3.7431003192540806
1459,9.0,,6.25,9.45,8.233333333333333,1.4144099672851416
1460,8.0,1.0,8.13,8.92,6.512500000000001,3.202056956083074
1461,6.0,0.0,10.11,8.5,6.1525,3.8421697971328648
1462,8.75,12.0,9.38,8.19,9.58,1.4592292486103753
1463,9.19,0.0,8.91,7.84,6.485,3.7778598438798654
1464,10.5,,,8.92,9.71,0.79
1465,7.93,12.0,1.0,7.79,7.18,3.9483984094820017
1466,9.09,12.0,0.0,8.719999999999999,7.4525,4.48629788912863
1467,8.67,11.0,1.0,,6.890000000000001,4.272103307115438
1469,6.19,9.0,2.0,8.5,6.4225,2.764601010995981
1470,5.83,10.0,0.0,21.36,9.2975,7.8176798828041045
1471,2.12,2.0,0.0,6.0,2.5300000000000002,2.173177397268801
1472,0.0,3.0,0.0,0.0,0.75,1.299038105676658
1475,1.05,2.0,11.33,4.0,4.595,4.031603279093814
1476,1.15,4.46,13.0,0.0,4.6525,5.08996746060326
1477,1.0,3.14,11.73,0.0,3.9675000000000002,4.622993483664021
1478,0.0,2.99,11.0,0.0,3.4975,4.500279852409181
1479,0.0,0.0,11.73,1.0,3.1825,4.951759157107704
1480,0.0,1.0,13.05,,4.683333333333334,5.930195799653012
1481,0.0,,,1.0,0.5,0.5
1482,0.0,0.0,,0.0,0.0,0.0
1483,12.0,0.0,8.18,0.0,5.045,5.2226501893195945
1484,12.0,0.0,10.86,0.0,5.715,5.729194969627059
1485,11.0,0.0,10.55,,7.183333333333334,5.082704879184792
1486,10.0,0.0,10.55,,6.8500000000000005,4.84888303289187
1487,10.0,0.0,,11.0,7.0,4.96655480858378
1489,10.0,0.0,,12.0,7.333333333333333,5.2493385826745405
1491,7.6,12.0,12.32,9.0,10.23,1.995670313453603
1492,8.15,11.0,9.94,8.11,9.299999999999999,1.2286374566974587
1493,7.31,,8.66,,7.984999999999999,0.6750000000000003
1494,8.14,,11.3,11.35,10.263333333333334,1.5015621495259155
1495,7.77,,9.48,9.87,9.04,0.9120307012376283
1497,8.17,7.0,,9.29,8.153333333333334,0.9349628631959427
1498,0.0,8.0,0.0,0.0,2.0,3.4641016151377544
1499,1.0,,,,1.0,0.0
1500,0.0,,0.0,1.0,0.3333333333333333,0.4714045207910317
1501,2.0,,0.0,0.0,0.6666666666666666,0.9428090415820634
1502,0.0,,1.0,,0.5,0.5
1503,0.0,,0.0,0.0,0.0,0.0
1506,0.0,6.45,0.0,0.0,1.6125,2.792931927204815
1507,11.0,5.38,1.0,0.0,4.345,4.342473373551069
1508,11.0,4.31,1.0,,5.4366666666666665,4.159489819143155
1509,11.0,5.24,1.0,1.0,4.5600000000000005,4.101316861692108
1510,11.0,,,0.0,5.5,5.5
1511,10.0,7.81,13.0,13.0,10.9525,2.1890109067795898
1513,10.0,0.0,,12.0,7.333333333333333,5.2493385826745405
1514,9.0,0.0,13.0,11.0,8.25,4.968651728587948
1515,8.0,0.0,11.0,12.0,7.75,4.710360920354193
1516,9.0,0.0,10.0,12.0,7.75,4.602988159880492
1518,5.0,0.0,8.0,7.0,5.0,3.082207001484488
1519,7.21,0.0,7.0,7.0,5.3025,3.0625999983674004
1521,7.16,1.0,10.64,7.0,6.45,3.4664535190883496
1523,7.16,1.0,9.42,7.02,6.1499999999999995,3.1221947408834065
1524,6.49,2.0,12.4,6.57,6.865,3.6922926482065312
1527,0.0,12.0,9.91,,7.303333333333334,5.234248327654655
1530,0.0,11.0,1.0,7.54,4.885,4.566144434859678
1531,1.0,11.0,0.0,1.0,3.25,4.493050188902857
1532,0.0,10.0,0.0,0.0,2.5,4.330127018922194
1533,0.0,9.0,1.0,1.0,2.75,3.6314597615834874
1534,0.0,8.0,1.0,,3.0,3.559026084010437
1536,0.0,9.79,0.0,2.0,2.9475,4.034013974938609
1538,11.0,9.47,1.0,1.0,5.6175,4.649077193379348
1539,10.0,10.74,14.0,2.0,9.185,4.412785401534953
1541,10.0,8.85,,2.0,6.95,3.531524694330576
1542,10.0,7.23,12.0,2.03,7.815,3.7448931893980633
1544,8.0,0.0,10.0,0.0,4.5,4.55521678957215
1545,9.0,0.0,,1.25,3.4166666666666665,3.9808569708320625
1547,8.0,,,14.5,11.25,3.25
1548,8.0,,7.0,1.0,5.333333333333333,3.0912061651652345
1549,6.29,0.0,8.0,,4.763333333333333,3.439770664190016
1550,9.97,0.0,,0.0,3.3233333333333337,4.699903072286586
1551,10.24,0.0,,,5.12,5.12
1552,9.23,0.0,,,4.615,4.615
1553,8.76,0.0,,12.0,6.919999999999999,5.068806565652314
1555,6.55,,6.73,11.0,8.093333333333334,2.056636952783732
1556,6.4,13.0,,11.0,10.133333333333333,2.7632509034750274
1557,7.04,12.0,6.91,9.0,8.7375,2.057551639692185
1558,0.0,11.0,8.21,,6.403333333333333,4.668906605286605
1559,2.24,12.0,9.09,12.0,8.8325,3.987275855769199
1560,2.0,,,10.0,6.0,4.0
1562,5.26,8.0,0.0,12.26,6.38,4.448527846377945
1563,0.0,,0.0,11.07,3.69,5.2184480451567214
1564,0.0,8.0,,12.37,6.789999999999999,5.121998307952343
1565,2.0,,1.0,9.98,4.326666666666667,4.018302571429329
1566,2.0,12.72,,11.13,8.616666666666667,4.7235038783607335
1567,0.0,10.56,,13.59,8.049999999999999,5.825066523225293
1569,1.0,10.3,1.0,9.01,5.327500000000001,4.351467424903925
1571,12.0,8.04,0.0,9.13,7.2925,4.451861268054071
1572,12.0,7.94,1.0,8.71,7.4125000000000005,4.003969124506332
1573,12.0,,,22.52,17.259999999999998,5.26
1574,11.0,9.95,,,10.475,0.5250000000000004
1575,10.0,,12.0,0.0,7.333333333333333,5.2493385826745405
1576,9.0,0.0,12.0,,7.0,5.0990195135927845
1577,8.72,0.0,11.0,0.0,4.93,4.995467946048699
1578,7.64,0.0,,0.0,2.5466666666666664,3.601530538843482
1579,6.81,0.34,8.0,1.0,4.0375,3.4016935120613083
1581,6.94,1.0,10.0,,5.98,3.7364153944656637
